id,time_created,time_updated,number,purchase_order_header_id,company_id,itemfile_number_sfk,order_quantity,received_quantity,cost,message,color_id_sfk,fabric_id_sfk,cancelled_quantity,cancelled_temp_quantity,ship_to_id_sfk,required_date,date_ordered,freight_per_item,temp_quantity_to_receive,vendor_id,last_received_date,landed_cost,status_type_id,purchase_order_requisition_indicator_type_id,exception_ind_type_id,converted_purchase_order_number,approved_ind
00bfbbac-05da-11ec-be6b-005056bb008a,2021-08-25 19:24:01.52176,2021-08-25 19:24:01.52176,201515,f5612728-05d9-11ec-8265-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLDUBS110 20,4,4,185.000,,,,,,2,2020-03-05,2020-03-05,,,d4093598-05d9-11ec-9e1e-005056bb008a,2020-03-07,185.000,6,1,2,0,false
00bfbc4c-05da-11ec-be6c-005056bb008a,2021-08-25 19:24:01.521776,2021-08-25 19:24:01.521776,201516,f5613d58-05d9-11ec-8280-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRVEN33X12.50R22,8,8,159.000,,,,,,2,2020-03-09,2020-03-09,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-11,159.000,1,1,2,0,false
00bfbcec-05da-11ec-be6d-005056bb008a,2021-08-25 19:24:01.521792,2021-08-25 19:24:01.521792,201516,f5613d58-05d9-11ec-8280-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRVEN35X12.50X22,4,4,175.000,,,,,,2,2020-03-09,2020-03-09,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-11,175.000,1,1,2,0,false
00bfbdaa-05da-11ec-be6e-005056bb008a,2021-08-25 19:24:01.521811,2021-08-25 19:24:01.521811,201516,f5613d58-05d9-11ec-8280-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLBLASARGON 22,4,4,169.000,,,,,,2,2020-03-09,2020-03-09,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-11,169.000,1,1,2,0,false
00bfbe4a-05da-11ec-be6f-005056bb008a,2021-08-25 19:24:01.521827,2021-08-25 19:24:01.521827,201516,f5613d58-05d9-11ec-8280-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLBLABENDETTA 26,4,4,309.000,,,,,,2,2020-03-09,2020-03-09,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-11,309.000,1,1,2,0,false
00bfbeea-05da-11ec-be70-005056bb008a,2021-08-25 19:24:01.521843,2021-08-25 19:24:01.521843,201517,f5613e20-05d9-11ec-8281-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WL1AV2X4 22,1,1,175.000,,,,,,2,2020-03-09,2020-03-09,,,d40ba0b2-05d9-11ec-9f6b-005056bb008a,2020-03-19,175.000,6,1,2,0,false
00bfbf8a-05da-11ec-be71-005056bb008a,2021-08-25 19:24:01.521859,2021-08-25 19:24:01.521859,201518,f5613ee8-05d9-11ec-8282-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRIRM235/45R18,4,4,70.660,,,,,,2,2020-03-09,2020-03-09,,,d4092a3a-05d9-11ec-9e1a-005056bb008a,2020-03-10,70.660,6,1,2,0,false
00bfc02a-05da-11ec-be72-005056bb008a,2021-08-25 19:24:01.521875,2021-08-25 19:24:01.521875,201519,f56171ec-05d9-11ec-82a1-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLARWOUTLAW 14,4,4,92.000,,,,,,2,2020-03-11,2020-03-11,,,d4093598-05d9-11ec-9e1e-005056bb008a,2020-03-14,92.000,6,1,2,0,false
00bfc0ca-05da-11ec-be73-005056bb008a,2021-08-25 19:24:01.521891,2021-08-25 19:24:01.521891,201520,f5617322-05d9-11ec-82a2-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLCRW185/65R14,4,4,38.000,,,,,,2,2020-03-11,2020-03-11,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-14,38.000,6,1,2,0,false
00bfc200-05da-11ec-be74-005056bb008a,2021-08-25 19:24:01.521922,2021-08-25 19:24:01.521922,201521,f56173fe-05d9-11ec-82a3-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLAZR510 22,4,4,149.000,,,,,,2,2020-03-11,2020-03-11,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-17,149.000,1,1,2,0,false
00bfc2a0-05da-11ec-be75-005056bb008a,2021-08-25 19:24:01.521938,2021-08-25 19:24:01.521938,201521,f56173fe-05d9-11ec-82a3-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLAZRAZA 511 22,4,4,149.000,,,,,,2,2020-03-11,2020-03-11,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-17,149.000,1,1,2,0,false
00bfc340-05da-11ec-be76-005056bb008a,2021-08-25 19:24:01.521954,2021-08-25 19:24:01.521954,201521,f56173fe-05d9-11ec-82a3-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLAZRA508 22,4,4,149.000,,,,,,2,2020-03-11,2020-03-11,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-17,149.000,1,1,2,0,false
00bfc3e0-05da-11ec-be77-005056bb008a,2021-08-25 19:24:01.52197,2021-08-25 19:24:01.52197,201521,f56173fe-05d9-11ec-82a3-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLAZR50522,4,4,149.000,,,,,,2,2020-03-11,2020-03-11,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-17,149.000,1,1,2,0,false
00bfc49e-05da-11ec-be78-005056bb008a,2021-08-25 19:24:01.521989,2021-08-25 19:24:01.521989,201521,f56173fe-05d9-11ec-82a3-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLAZRAZA 509 22,4,4,149.000,,,,,,2,2020-03-11,2020-03-11,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-17,149.000,1,1,2,0,false
00bfc548-05da-11ec-be79-005056bb008a,2021-08-25 19:24:01.522005,2021-08-25 19:24:01.522006,201521,f56173fe-05d9-11ec-82a3-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLDCT902 17,4,4,99.000,,,,,,2,2020-03-11,2020-03-11,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-17,99.000,1,1,2,0,false
00bfc5de-05da-11ec-be7a-005056bb008a,2021-08-25 19:24:01.522021,2021-08-25 19:24:01.522022,201521,f56173fe-05d9-11ec-82a3-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLVENV33 18,4,4,89.000,,,,,,2,2020-03-11,2020-03-11,,,d4099524-05d9-11ec-9e4f-005056bb008a,2020-03-17,89.000,1,1,2,0,false
00bfc688-05da-11ec-be7b-005056bb008a,2021-08-25 19:24:01.522038,2021-08-25 19:24:01.522038,201522,f56174d0-05d9-11ec-82a4-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLGMANEXUS 22,2,2,230.000,,,,,,2,2020-03-11,2020-03-11,,,d40b44fa-05d9-11ec-9f36-005056bb008a,2020-03-13,230.000,6,1,2,0,false
00bfc728-05da-11ec-be7c-005056bb008a,2021-08-25 19:24:01.522053,2021-08-25 19:24:01.522054,201522,f56174d0-05d9-11ec-82a4-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLGMANEXUS 24,1,1,280.000,,,,,,2,2020-03-11,2020-03-11,,,d40b44fa-05d9-11ec-9f36-005056bb008a,2020-03-13,280.000,6,1,2,0,false
00bfc7be-05da-11ec-be7d-005056bb008a,2021-08-25 19:24:01.522069,2021-08-25 19:24:01.522069,201522,f56174d0-05d9-11ec-82a4-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLRAVM5 20,4,4,135.000,,,,,,2,2020-03-11,2020-03-11,,,d40b44fa-05d9-11ec-9f36-005056bb008a,2020-03-13,135.000,6,1,2,0,false
00bfc85e-05da-11ec-be7e-005056bb008a,2021-08-25 19:24:01.522085,2021-08-25 19:24:01.522085,201522,f56174d0-05d9-11ec-82a4-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLRAVM6 20,4,4,125.000,,,,,,2,2020-03-11,2020-03-11,,,d40b44fa-05d9-11ec-9f36-005056bb008a,2020-03-13,125.000,6,1,2,0,false
00bfc8fe-05da-11ec-be7f-005056bb008a,2021-08-25 19:24:01.5221,2021-08-25 19:24:01.5221,201522,f56174d0-05d9-11ec-82a4-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLMSA923 20,4,4,135.000,,,,,,2,2020-03-11,2020-03-11,,,d40b44fa-05d9-11ec-9f36-005056bb008a,2020-03-13,135.000,6,1,2,0,false
00bfc994-05da-11ec-be80-005056bb008a,2021-08-25 19:24:01.522116,2021-08-25 19:24:01.522116,201522,f56174d0-05d9-11ec-82a4-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLMSA924 20,4,4,131.000,,,,,,2,2020-03-11,2020-03-11,,,d40b44fa-05d9-11ec-9f36-005056bb008a,2020-03-13,131.000,6,1,2,0,false
00bfca52-05da-11ec-be81-005056bb008a,2021-08-25 19:24:01.522135,2021-08-25 19:24:01.522135,201522,f56174d0-05d9-11ec-82a4-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLELU047 20,4,4,131.000,,,,,,2,2020-03-11,2020-03-11,,,d40b44fa-05d9-11ec-9f36-005056bb008a,2020-03-13,131.000,6,1,2,0,false
00bfcf0c-05da-11ec-be82-005056bb008a,2021-08-25 19:24:01.522256,2021-08-25 19:24:01.522257,201523,f56179f8-05d9-11ec-82aa-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRATT33/12.50R22,1,1,197.150,,,,,,2,2020-03-12,2020-03-12,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-12,197.150,6,1,2,0,false
00bfcfc0-05da-11ec-be83-005056bb008a,2021-08-25 19:24:01.522273,2021-08-25 19:24:01.522274,201523,f56179f8-05d9-11ec-82aa-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRLEX255/30R22,8,8,76.030,,,,,,2,2020-03-12,2020-03-12,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-12,76.030,6,1,2,0,false
00bfd060-05da-11ec-be84-005056bb008a,2021-08-25 19:24:01.52229,2021-08-25 19:24:01.52229,201523,f56179f8-05d9-11ec-82aa-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRLEX305/30R26,6,6,117.470,,,,,,2,2020-03-12,2020-03-12,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-12,117.470,6,1,2,0,false
00bfd326-05da-11ec-be85-005056bb008a,2021-08-25 19:24:01.522361,2021-08-25 19:24:01.522361,201524,f5618254-05d9-11ec-82b3-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRWAT225/45R18,1,1,51.000,,,,,,2,2020-03-13,2020-03-13,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-13,51.000,6,1,2,0,false
00bfd5f6-05da-11ec-be86-005056bb008a,2021-08-25 19:24:01.522433,2021-08-25 19:24:01.522433,201525,f5618326-05d9-11ec-82b4-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLVRS233 20,4,4,159.000,,,,,,2,2020-03-13,2020-03-13,,,d409bd42-05d9-11ec-9e67-005056bb008a,2020-03-19,159.000,6,1,2,0,false
00bfd6be-05da-11ec-be87-005056bb008a,2021-08-25 19:24:01.522453,2021-08-25 19:24:01.522453,201526,f5619e6a-05d9-11ec-82cd-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRMLN265/30R22,4,4,89.000,,,,,,2,2020-03-17,2020-03-17,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-17,89.000,6,1,2,0,false
00bfd75e-05da-11ec-be88-005056bb008a,2021-08-25 19:24:01.522469,2021-08-25 19:24:01.522469,201527,f5619f32-05d9-11ec-82ce-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRWSL235/40R19,4,4,75.880,,,,,,2,2020-03-17,2020-03-17,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-17,75.880,6,1,2,0,false
00bfd7fe-05da-11ec-be89-005056bb008a,2021-08-25 19:24:01.522485,2021-08-25 19:24:01.522485,201527,f5619f32-05d9-11ec-82ce-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRATT33/12.50R22,1,1,197.150,,,,,,2,2020-03-17,2020-03-17,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-17,197.150,6,1,2,0,false
00bfd89e-05da-11ec-be8a-005056bb008a,2021-08-25 19:24:01.522501,2021-08-25 19:24:01.522501,201528,f561b206-05d9-11ec-82de-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRATT33/12.50R22,0,0,197.150,,,,1,,2,2020-03-19,2020-03-19,,,d40bc592-05d9-11ec-9f80-005056bb008a,,197.150,2,1,2,0,false
00bfd948-05da-11ec-be8b-005056bb008a,2021-08-25 19:24:01.522518,2021-08-25 19:24:01.522518,201529,f561b2ce-05d9-11ec-82df-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRVEN285/45R22,14,14,139.000,,,,,,2,2020-03-19,2020-03-19,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-19,139.000,6,1,2,0,false
00bfd9e8-05da-11ec-be8c-005056bb008a,2021-08-25 19:24:01.522534,2021-08-25 19:24:01.522534,201529,f561b2ce-05d9-11ec-82df-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRVEN305/40R22,8,8,159.000,,,,,,2,2020-03-19,2020-03-19,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-19,159.000,6,1,2,0,false
00bfda88-05da-11ec-be8d-005056bb008a,2021-08-25 19:24:01.52255,2021-08-25 19:24:01.52255,201530,f561b3a0-05d9-11ec-82e0-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLAZR504 20,4,4,196.000,,,,,,2,2020-03-19,2020-03-19,,,d40b5b84-05d9-11ec-9f44-005056bb008a,2020-03-21,196.000,6,1,2,0,false
00bfdb28-05da-11ec-be8e-005056bb008a,2021-08-25 19:24:01.522566,2021-08-25 19:24:01.522566,201531,f561b486-05d9-11ec-82e1-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRCOM35/12.50R24,4,4,208.000,,,,,,2,2020-03-19,2020-03-19,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-19,208.000,6,1,2,0,false
00bfdbc8-05da-11ec-be8f-005056bb008a,2021-08-25 19:24:01.522582,2021-08-25 19:24:01.522582,201532,f561b558-05d9-11ec-82e2-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLAMX184 20,4,4,195.000,,,,,,2,2020-03-19,2020-03-19,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-19,195.000,6,1,2,0,false
00bfdc68-05da-11ec-be90-005056bb008a,2021-08-25 19:24:01.522598,2021-08-25 19:24:01.522598,201532,f561b558-05d9-11ec-82e2-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLAMX1900 20,4,4,195.000,,,,,,2,2020-03-19,2020-03-19,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-19,195.000,6,1,2,0,false
00bfdd30-05da-11ec-be91-005056bb008a,2021-08-25 19:24:01.522618,2021-08-25 19:24:01.522618,201532,f561b558-05d9-11ec-82e2-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLRLR651 18,3,3,151.000,,,,,,2,2020-03-19,2020-03-19,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-19,151.000,6,1,2,0,false
00bfddda-05da-11ec-be92-005056bb008a,2021-08-25 19:24:01.522635,2021-08-25 19:24:01.522635,201532,f561b558-05d9-11ec-82e2-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLAMX1903 20,4,4,195.000,,,,,,2,2020-03-19,2020-03-19,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-19,195.000,6,1,2,0,false
00bfdeac-05da-11ec-be93-005056bb008a,2021-08-25 19:24:01.522656,2021-08-25 19:24:01.522656,201532,f561b558-05d9-11ec-82e2-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLKRZ142 26,4,4,256.000,,,,,,2,2020-03-19,2020-03-19,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-19,256.000,6,1,2,0,false
00bfdf56-05da-11ec-be94-005056bb008a,2021-08-25 19:24:01.522673,2021-08-25 19:24:01.522673,201532,f561b558-05d9-11ec-82e2-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLKRZ190 22,4,4,155.000,,,,,,2,2020-03-19,2020-03-19,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-19,155.000,6,1,2,0,false
00bfdff6-05da-11ec-be95-005056bb008a,2021-08-25 19:24:01.522689,2021-08-25 19:24:01.522689,201533,f561c160-05d9-11ec-82ee-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRARR245/35R20,8,8,57.000,,,,,,2,2020-03-20,2020-03-20,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-20,57.000,6,1,2,0,false
00bfe096-05da-11ec-be96-005056bb008a,2021-08-25 19:24:01.522705,2021-08-25 19:24:01.522705,201534,f561cef8-05d9-11ec-82fb-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRZEN255/30R22,16,16,71.970,,,,,,2,2020-03-23,2020-03-23,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-24,71.970,6,1,2,0,false
00bfe136-05da-11ec-be97-005056bb008a,2021-08-25 19:24:01.522721,2021-08-25 19:24:01.522721,201534,f561cef8-05d9-11ec-82fb-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRZEN245/40R20,8,8,69.990,,,,,,2,2020-03-23,2020-03-23,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-24,69.990,6,1,2,0,false
00bfe1d6-05da-11ec-be98-005056bb008a,2021-08-25 19:24:01.522737,2021-08-25 19:24:01.522737,201534,f561cef8-05d9-11ec-82fb-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRZEN245/45R20,8,8,67.330,,,,,,2,2020-03-23,2020-03-23,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-24,67.330,6,1,2,0,false
00bfe26c-05da-11ec-be99-005056bb008a,2021-08-25 19:24:01.522752,2021-08-25 19:24:01.522752,201534,f561cef8-05d9-11ec-82fb-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRLEX245/35R20,16,16,61.280,,,,,,2,2020-03-23,2020-03-23,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-25,61.280,6,1,2,0,false
00bfe410-05da-11ec-be9a-005056bb008a,2021-08-25 19:24:01.522794,2021-08-25 19:24:01.522794,201534,f561cef8-05d9-11ec-82fb-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRLEX255/40R20,5,5,88.360,,,,,,2,2020-03-23,2020-03-23,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-24,88.360,6,1,2,0,false
00bfe4b0-05da-11ec-be9b-005056bb008a,2021-08-25 19:24:01.52281,2021-08-25 19:24:01.52281,201535,f561ce30-05d9-11ec-82fa-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRFLW225/45R17,8,8,40.000,,,,,,2,2020-03-23,2020-03-23,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-24,40.000,6,1,2,0,false
00bfe550-05da-11ec-be9c-005056bb008a,2021-08-25 19:24:01.522826,2021-08-25 19:24:01.522826,201535,f561ce30-05d9-11ec-82fa-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRWAT225/45R18,8,8,51.000,,,,,,2,2020-03-23,2020-03-23,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-24,51.000,6,1,2,0,false
00bfe5f0-05da-11ec-be9d-005056bb008a,2021-08-25 19:24:01.522841,2021-08-25 19:24:01.522842,201535,f561ce30-05d9-11ec-82fa-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRACC235/45R18,4,4,62.000,,,,,,2,2020-03-23,2020-03-23,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-24,62.000,6,1,2,0,false
00bfe690-05da-11ec-be9e-005056bb008a,2021-08-25 19:24:01.522857,2021-08-25 19:24:01.522857,201535,f561ce30-05d9-11ec-82fa-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRACC275/45R22,4,4,179.000,,,,,,2,2020-03-23,2020-03-23,,,d40b9946-05d9-11ec-9f66-005056bb008a,2020-03-24,179.000,6,1,2,0,false
00bfe730-05da-11ec-be9f-005056bb008a,2021-08-25 19:24:01.522873,2021-08-25 19:24:01.522873,201536,f561daf6-05d9-11ec-8307-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLTRNTR9 17,4,4,102.000,,,,,,2,2020-03-25,2020-03-25,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-25,102.000,1,1,2,0,false
00bfe7c6-05da-11ec-bea0-005056bb008a,2021-08-25 19:24:01.522889,2021-08-25 19:24:01.522889,201536,f561daf6-05d9-11ec-8307-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLTRNTR60 17,4,0,102.000,,,,,,2,2020-03-25,2020-03-25,,,d409330e-05d9-11ec-9e1d-005056bb008a,,102.000,1,1,2,0,false
00bfe866-05da-11ec-bea1-005056bb008a,2021-08-25 19:24:01.522905,2021-08-25 19:24:01.522905,201537,f561dbbe-05d9-11ec-8308-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRLND275/45R22,8,8,109.000,,,,,,2,2020-03-25,2020-03-25,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-25,109.000,6,1,2,0,false
00bfe906-05da-11ec-bea2-005056bb008a,2021-08-25 19:24:01.522921,2021-08-25 19:24:01.522921,201538,f561dc90-05d9-11ec-8309-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRATT285/40R24,4,4,111.390,,,,,,2,2020-03-25,2020-03-25,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-25,111.390,6,1,2,0,false
00bfe9a6-05da-11ec-bea3-005056bb008a,2021-08-25 19:24:01.522937,2021-08-25 19:24:01.522937,201538,f561dc90-05d9-11ec-8309-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRZEN255/30R22,5,5,71.970,,,,,,2,2020-03-25,2020-03-25,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-25,71.970,6,1,2,0,false
00bfea64-05da-11ec-bea4-005056bb008a,2021-08-25 19:24:01.522956,2021-08-25 19:24:01.522956,201538,f561dc90-05d9-11ec-8309-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRZEN225/40R18,8,8,48.210,,,,,,2,2020-03-25,2020-03-25,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-03-25,48.210,6,1,2,0,false
00bfeafa-05da-11ec-bea5-005056bb008a,2021-08-25 19:24:01.522971,2021-08-25 19:24:01.522971,201539,f565f050-05d9-11ec-aa0a-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLKRZPHASE 18,4,4,98.000,,,,,,2,2020-03-26,2020-03-26,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-26,98.000,6,1,2,0,false
00bfebc2-05da-11ec-bea6-005056bb008a,2021-08-25 19:24:01.522991,2021-08-25 19:24:01.522991,201539,f565f050-05d9-11ec-aa0a-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLTRNTR73 18,4,4,99.000,,,,,,2,2020-03-26,2020-03-26,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-26,99.000,6,1,2,0,false
00bfec6c-05da-11ec-bea7-005056bb008a,2021-08-25 19:24:01.523008,2021-08-25 19:24:01.523008,201539,f565f050-05d9-11ec-aa0a-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLKRZPHASE 20,4,4,132.000,,,,,,2,2020-03-26,2020-03-26,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-26,132.000,6,1,2,0,false
00bfed02-05da-11ec-bea8-005056bb008a,2021-08-25 19:24:01.523023,2021-08-25 19:24:01.523023,201539,f565f050-05d9-11ec-aa0a-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLKRZCOSMO 20,4,4,132.000,,,,,,2,2020-03-26,2020-03-26,,,d409330e-05d9-11ec-9e1d-005056bb008a,2020-03-26,132.000,6,1,2,0,false
00bfeda2-05da-11ec-bea9-005056bb008a,2021-08-25 19:24:01.523039,2021-08-25 19:24:01.523039,201540,f565f28a-05d9-11ec-aa0b-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRSFR245/45R20,1,0,72.850,,,,,,2,2020-03-26,2020-03-26,,,d409b194-05d9-11ec-9e5f-005056bb008a,,72.850,4,1,2,0,false
00bfee42-05da-11ec-beaa-005056bb008a,2021-08-25 19:24:01.523055,2021-08-25 19:24:01.523055,201541,f565f60e-05d9-11ec-aa0f-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLGMANEXUS 26,4,0,385.000,,,,,,2,2020-03-27,2020-03-27,,,d40b44fa-05d9-11ec-9f36-005056bb008a,,385.000,4,1,2,0,false
00bfeed8-05da-11ec-beab-005056bb008a,2021-08-25 19:24:01.52307,2021-08-25 19:24:01.52307,201541,f565f60e-05d9-11ec-aa0f-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,WLMSV920 26,4,0,380.000,,,,,,2,2020-03-27,2020-03-27,,,d40b44fa-05d9-11ec-9f36-005056bb008a,,380.000,4,1,2,0,false
00bfef78-05da-11ec-beac-005056bb008a,2021-08-25 19:24:01.523086,2021-08-25 19:24:01.523086,303566,f55b9a2e-05d9-11ec-ac3c-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRPNA35/12.5R20,8,8,155.990,,,,,,3,2020-02-03,2020-02-03,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-02-03,155.990,6,1,2,0,false
00bff040-05da-11ec-bead-005056bb008a,2021-08-25 19:24:01.523106,2021-08-25 19:24:01.523106,303567,f55ba186-05d9-11ec-ac46-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRZEN305/30R26,4,4,108.810,,,,,,3,2020-02-04,2020-02-04,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-02-05,108.810,6,1,2,0,false
00bff0e0-05da-11ec-beae-005056bb008a,2021-08-25 19:24:01.523122,2021-08-25 19:24:01.523122,303567,f55ba186-05d9-11ec-ac46-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRRDO265/35R22,8,8,73.870,,,,,,3,2020-02-04,2020-02-04,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-02-05,73.870,6,1,2,0,false
00bff180-05da-11ec-beaf-005056bb008a,2021-08-25 19:24:01.523138,2021-08-25 19:24:01.523138,303567,f55ba186-05d9-11ec-ac46-005056bb008a,15c8bdba-05d9-11ec-a4c4-005056bb008a,TRLEX235/30R22,1,1,73.650,,,,,,3,2020-02-04,2020-02-04,,,d40bc592-05d9-11ec-9f80-005056bb008a,2020-02-05,73.650,6,1,2,0,false
