id,time_created,time_updated,company_id,vendor_id,invoice,purchase_order_id,invoice_date,invoice_amount,discount_amount,discount_percent,auto_distribution_applied,discount_taken,entry_date,expense_date,discount_date,employee_number_id_sfk,original_invoice_amount,message,selected_id,multiple_payment_indicator,paid_amount,selected_amount,type_id,status_id,due_date,pay_to_id,separate_check_indicator,use_tax_indicator,receive_date,location_id_sfk,invoice_interfaced_indicator,date_voided,void_interfaced_indicator
474260ca-05da-11ec-acfc-005056bb008a,2021-08-25 19:25:59.818467,2021-08-25 19:25:59.818467,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,233734,,2020-02-26,91.00,0.00,,false,0.00,2020-03-19,2020-03-01,,9898,91.00,,2,false,91.00,0.00,1,3,2020-03-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
4742616a-05da-11ec-acfd-005056bb008a,2021-08-25 19:25:59.818483,2021-08-25 19:25:59.818483,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,233689,,2020-02-24,343.00,0.00,,false,0.00,2020-03-19,2020-03-01,,9898,343.00,,2,false,343.00,0.00,1,3,2020-03-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
4742620a-05da-11ec-acfe-005056bb008a,2021-08-25 19:25:59.818499,2021-08-25 19:25:59.818499,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,233442,,2020-02-12,14.56,0.00,,false,0.00,2020-03-19,2020-03-01,,9898,14.56,,2,false,14.56,0.00,1,3,2020-03-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
474262b4-05da-11ec-acff-005056bb008a,2021-08-25 19:25:59.818515,2021-08-25 19:25:59.818515,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,233323,,2020-02-06,270.00,0.00,,false,0.00,2020-03-19,2020-03-01,,9898,270.00,,2,false,270.00,0.00,1,3,2020-03-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426354-05da-11ec-ad00-005056bb008a,2021-08-25 19:25:59.818532,2021-08-25 19:25:59.818532,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,233310,,2020-02-06,344.10,0.00,,false,0.00,2020-03-19,2020-03-01,,9898,344.10,,2,false,344.10,0.00,1,3,2020-03-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
4742641c-05da-11ec-ad01-005056bb008a,2021-08-25 19:25:59.818552,2021-08-25 19:25:59.818552,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,234255,f561a3f6-05d9-11ec-82d1-005056bb008a,2020-03-18,680.00,0.00,,false,0.00,2020-03-19,2020-03-18,,9896,680.00,,2,false,0.00,680.00,2,2,2020-04-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
474264bc-05da-11ec-ad02-005056bb008a,2021-08-25 19:25:59.818568,2021-08-25 19:25:59.818568,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,232553,,2019-12-26,207.00,0.00,,false,0.00,2020-03-20,2020-03-01,,9898,207.00,,2,false,0.00,207.00,1,2,2020-01-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426566-05da-11ec-ad03-005056bb008a,2021-08-25 19:25:59.818585,2021-08-25 19:25:59.818585,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,232786,,2020-01-10,-177.00,0.00,,false,0.00,2020-03-20,2020-03-01,,9898,-177.00,,2,false,0.00,-177.00,1,2,2020-02-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426606-05da-11ec-ad04-005056bb008a,2021-08-25 19:25:59.818601,2021-08-25 19:25:59.818601,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,233199,,2020-01-31,-177.00,0.00,,false,0.00,2020-03-20,2020-03-01,,9898,-177.00,,2,false,0.00,-177.00,1,2,2020-02-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
474266b0-05da-11ec-ad05-005056bb008a,2021-08-25 19:25:59.818618,2021-08-25 19:25:59.818618,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,234321,f561ca02-05d9-11ec-82f5-005056bb008a,2020-03-20,79.00,0.00,,false,0.00,2020-03-23,2020-03-20,,9896,79.00,,2,false,79.00,0.00,2,3,2020-04-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,2020-03-20,4,false,,false
47426764-05da-11ec-ad06-005056bb008a,2021-08-25 19:25:59.818636,2021-08-25 19:25:59.818636,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,234224,f5618772-05d9-11ec-82b9-005056bb008a,2020-03-17,660.00,0.00,,false,0.00,2020-03-24,2020-03-23,,9896,1372.00,,2,false,660.00,0.00,2,3,2020-04-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,2020-03-23,1,false,,false
4742685e-05da-11ec-ad07-005056bb008a,2021-08-25 19:25:59.818661,2021-08-25 19:25:59.818661,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,234196,f5618772-05d9-11ec-82b9-005056bb008a,2020-03-16,715.00,0.00,,false,0.00,2020-03-24,2020-03-23,,9896,715.00,,2,false,715.00,0.00,2,3,2020-04-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426908-05da-11ec-ad08-005056bb008a,2021-08-25 19:25:59.818678,2021-08-25 19:25:59.818678,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,232861,,2020-01-15,11.00,0.00,,false,0.00,2020-03-25,2020-03-01,,9896,11.00,,2,false,11.00,0.00,1,3,2020-02-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
474269a8-05da-11ec-ad09-005056bb008a,2021-08-25 19:25:59.818694,2021-08-25 19:25:59.818694,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,232987,,2020-01-22,-11.00,0.00,,false,0.00,2020-03-25,2020-03-01,,9896,-11.00,,2,false,-11.00,0.00,1,3,2020-02-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426a48-05da-11ec-ad0a-005056bb008a,2021-08-25 19:25:59.818714,2021-08-25 19:25:59.818714,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,232945,,2020-01-21,73.00,0.00,,false,0.00,2020-03-25,2020-03-01,,9896,73.00,,2,false,73.00,0.00,1,3,2020-02-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426b38-05da-11ec-ad0b-005056bb008a,2021-08-25 19:25:59.818734,2021-08-25 19:25:59.818734,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,232982,,2020-01-22,-73.00,0.00,,false,0.00,2020-03-25,2020-03-01,,9896,-73.00,,2,false,-73.00,0.00,1,3,2020-02-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426bd8-05da-11ec-ad0c-005056bb008a,2021-08-25 19:25:59.81875,2021-08-25 19:25:59.81875,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,233831,,2020-03-02,37.50,0.00,,false,0.00,2020-03-25,2020-03-02,,9896,37.50,,2,false,37.50,0.00,1,3,2020-04-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426c82-05da-11ec-ad0d-005056bb008a,2021-08-25 19:25:59.818767,2021-08-25 19:25:59.818767,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,234349,,2020-03-23,53.00,0.00,,false,0.00,2020-03-26,2020-03-23,,9896,53.00,,2,false,0.00,53.00,1,2,2020-04-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426d22-05da-11ec-ad0e-005056bb008a,2021-08-25 19:25:59.818783,2021-08-25 19:25:59.818783,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,23437,,2020-03-24,62.75,0.00,,false,0.00,2020-03-26,2020-03-24,,9896,62.75,,2,false,0.00,62.75,1,2,2020-04-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
47426dc2-05da-11ec-ad0f-005056bb008a,2021-08-25 19:25:59.818799,2021-08-25 19:25:59.818799,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,234420,,2020-03-26,33.00,0.00,,false,0.00,2020-03-27,2020-03-26,,9896,33.00,,2,false,0.00,33.00,1,2,2020-04-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
474272b8-05da-11ec-ad10-005056bb008a,2021-08-25 19:25:59.818926,2021-08-25 19:25:59.818926,15c8bdba-05d9-11ec-a4c4-005056bb008a,d4099b1e-05d9-11ec-9e53-005056bb008a,234444,,2020-03-27,147.00,0.00,,false,0.00,2020-03-30,2020-03-27,,9896,147.00,,2,false,0.00,147.00,1,2,2020-04-15,d4099b1e-05d9-11ec-9e53-005056bb008a,false,false,,,false,,false
4742736c-05da-11ec-ad11-005056bb008a,2021-08-25 19:25:59.818944,2021-08-25 19:25:59.818944,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,12/31/19,,2019-12-31,2295.00,0.00,,false,0.00,2020-01-16,2020-01-16,,9898,2295.00,,2,false,2295.00,0.00,1,3,2020-01-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
4742740c-05da-11ec-ad12-005056bb008a,2021-08-25 19:25:59.81896,2021-08-25 19:25:59.81896,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,12/31/19 2,,2019-12-31,3280.00,0.00,,false,0.00,2020-01-16,2020-01-16,,9898,3280.00,,2,false,3280.00,0.00,1,3,2020-01-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
474274d4-05da-11ec-ad13-005056bb008a,2021-08-25 19:25:59.81898,2021-08-25 19:25:59.81898,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,12/31/19 4,,2019-12-31,1737.00,0.00,,false,0.00,2020-01-16,2020-01-16,,9898,1737.00,,2,false,1737.00,0.00,1,3,2020-01-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
47427574-05da-11ec-ad14-005056bb008a,2021-08-25 19:25:59.818996,2021-08-25 19:25:59.818996,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,12/31/19 5,,2019-12-31,1209.00,0.00,,false,0.00,2020-01-16,2020-01-16,,9898,1209.00,,2,false,1209.00,0.00,1,3,2020-01-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
47427614-05da-11ec-ad15-005056bb008a,2021-08-25 19:25:59.819012,2021-08-25 19:25:59.819012,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,01/31/20 501,,2020-01-31,2060.00,0.00,,false,0.00,2020-02-18,2020-02-17,,9898,2060.00,,2,false,2060.00,0.00,1,3,2020-02-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
474276be-05da-11ec-ad16-005056bb008a,2021-08-25 19:25:59.819028,2021-08-25 19:25:59.819028,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,01/31/20 502,,2020-01-31,2878.00,0.00,,false,0.00,2020-02-18,2020-02-17,,9898,2878.00,,2,false,2878.00,0.00,1,3,2020-01-31,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
4742775e-05da-11ec-ad17-005056bb008a,2021-08-25 19:25:59.819045,2021-08-25 19:25:59.819045,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,01/31/20 504,,2020-01-31,1918.00,0.00,,false,0.00,2020-02-18,2020-02-17,,9898,1918.00,,2,false,1918.00,0.00,1,3,2020-02-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
474277fe-05da-11ec-ad18-005056bb008a,2021-08-25 19:25:59.819061,2021-08-25 19:25:59.819061,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,01/31/20 505,,2020-01-31,1376.00,0.00,,false,0.00,2020-02-18,2020-02-17,,9898,1376.00,,2,false,1376.00,0.00,1,3,2020-02-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
4742789e-05da-11ec-ad19-005056bb008a,2021-08-25 19:25:59.819077,2021-08-25 19:25:59.819077,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,02/29/20 1,,2020-02-29,3014.00,0.00,,false,0.00,2020-03-12,2020-03-12,,9898,3014.00,,2,false,3014.00,0.00,1,3,2020-03-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
4742793e-05da-11ec-ad1a-005056bb008a,2021-08-25 19:25:59.819093,2021-08-25 19:25:59.819093,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,02/29/20 2,,2020-02-29,3759.00,0.00,,false,0.00,2020-03-12,2020-03-12,,9898,3759.00,,2,false,3759.00,0.00,1,3,2020-03-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
474279de-05da-11ec-ad1b-005056bb008a,2021-08-25 19:25:59.819109,2021-08-25 19:25:59.819109,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,02/29/20 4,,2020-02-29,2031.00,0.00,,false,0.00,2020-03-12,2020-03-12,,9898,2031.00,,2,false,2031.00,0.00,1,3,2020-03-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
47427a9c-05da-11ec-ad1c-005056bb008a,2021-08-25 19:25:59.819128,2021-08-25 19:25:59.819128,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a1fe-05d9-11ec-9e57-005056bb008a,02/29/20 5,,2020-02-29,1857.00,0.00,,false,0.00,2020-03-12,2020-03-12,,9898,1857.00,,2,false,1857.00,0.00,1,3,2020-03-20,d409a1fe-05d9-11ec-9e57-005056bb008a,true,false,,,false,,false
47427b3c-05da-11ec-ad1d-005056bb008a,2021-08-25 19:25:59.819144,2021-08-25 19:25:59.819144,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a37a-05d9-11ec-9e58-005056bb008a,63042364,,2019-12-31,1140.85,0.00,,false,0.00,2020-01-20,2020-01-20,,9896,1140.85,,2,false,1140.85,0.00,1,3,2020-01-24,d409a37a-05d9-11ec-9e58-005056bb008a,false,false,,,false,,false
47427be6-05da-11ec-ad1e-005056bb008a,2021-08-25 19:25:59.819161,2021-08-25 19:25:59.819161,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a37a-05d9-11ec-9e58-005056bb008a,63546388,,2020-01-31,1323.27,0.00,,false,0.00,2020-02-20,2020-02-20,,9896,1323.27,,2,false,1323.27,0.00,1,3,2020-02-26,d409a37a-05d9-11ec-9e58-005056bb008a,false,false,,,false,,false
47427c86-05da-11ec-ad1f-005056bb008a,2021-08-25 19:25:59.819177,2021-08-25 19:25:59.819177,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409a37a-05d9-11ec-9e58-005056bb008a,64068935,,2020-02-29,916.28,0.00,,false,0.00,2020-03-23,2020-03-23,,9896,916.28,,2,false,916.28,0.00,1,3,2020-03-26,d409a37a-05d9-11ec-9e58-005056bb008a,false,false,,,false,,false
47427d30-05da-11ec-ad20-005056bb008a,2021-08-25 19:25:59.819193,2021-08-25 19:25:59.819193,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-008013,,2020-01-07,403.64,0.00,,false,0.00,2020-01-07,2020-01-07,,9896,403.64,,2,false,403.64,0.00,1,3,2020-02-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,,,false,,false
47427dd0-05da-11ec-ad21-005056bb008a,2021-08-25 19:25:59.81921,2021-08-25 19:25:59.81921,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-C-000701,,2020-01-07,-403.64,0.00,,false,0.00,2020-01-07,2020-01-07,,9896,-403.64,,2,false,-403.64,0.00,1,3,2020-02-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,,,false,,false
47427f10-05da-11ec-ad22-005056bb008a,2021-08-25 19:25:59.819242,2021-08-25 19:25:59.819242,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-C-000703,,2020-01-07,-356.32,0.00,,false,0.00,2020-01-08,2020-01-07,,9896,-356.32,CREDIT FOR INV 65-INV-008095,2,false,-356.32,0.00,1,3,2020-02-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,,,false,,false
47427fba-05da-11ec-ad23-005056bb008a,2021-08-25 19:25:59.819259,2021-08-25 19:25:59.819259,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-017804A,f55bac94-05d9-11ec-ac52-005056bb008a,2020-02-06,298.28,0.00,,false,0.00,2020-02-07,2020-02-06,,9896,298.28,,2,false,298.28,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-06,1,false,,false
4742806e-05da-11ec-ad24-005056bb008a,2021-08-25 19:25:59.819277,2021-08-25 19:25:59.819277,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-017804B,f55bad3e-05d9-11ec-ac53-005056bb008a,2020-02-06,463.68,0.00,,false,0.00,2020-02-07,2020-02-06,,9896,463.68,,2,false,463.68,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-06,1,false,,false
47428118-05da-11ec-ad25-005056bb008a,2021-08-25 19:25:59.819294,2021-08-25 19:25:59.819294,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-018261B,f55bb676-05d9-11ec-ac60-005056bb008a,2020-02-07,200.84,0.00,,false,0.00,2020-02-10,2020-02-07,,9896,200.84,,2,false,200.84,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-07,1,false,,false
474281e0-05da-11ec-ad26-005056bb008a,2021-08-25 19:25:59.819314,2021-08-25 19:25:59.819314,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-018314,f55bb752-05d9-11ec-ac61-005056bb008a,2020-02-07,331.92,0.00,,false,0.00,2020-02-10,2020-02-08,,9896,331.92,,2,false,331.92,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-08,1,false,,false
47428294-05da-11ec-ad27-005056bb008a,2021-08-25 19:25:59.819332,2021-08-25 19:25:59.819332,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-016340,f55b9bb4-05d9-11ec-ac3e-005056bb008a,2020-02-03,71.64,0.00,,false,0.00,2020-02-12,2020-02-10,,9896,77.64,,2,false,71.64,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-10,1,false,,false
4742833e-05da-11ec-ad28-005056bb008a,2021-08-25 19:25:59.819349,2021-08-25 19:25:59.819349,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-018162,f55bb234-05d9-11ec-ac5a-005056bb008a,2020-02-07,260.44,0.00,,false,0.00,2020-02-12,2020-02-10,,9896,260.44,,2,false,260.44,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-10,1,false,,false
474283e8-05da-11ec-ad29-005056bb008a,2021-08-25 19:25:59.819366,2021-08-25 19:25:59.819366,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-018261A,f55bb306-05d9-11ec-ac5b-005056bb008a,2020-02-07,541.92,0.00,,false,0.00,2020-02-12,2020-02-10,,9896,541.92,,2,false,541.92,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-10,1,false,,false
47428492-05da-11ec-ad2a-005056bb008a,2021-08-25 19:25:59.819383,2021-08-25 19:25:59.819383,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-008103,,2020-01-07,356.32,0.00,,false,0.00,2020-02-11,2020-02-01,,9896,356.32,65-C000703 REFERENCED WRONG INVOICE,2,false,356.32,0.00,1,3,2020-02-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,,,false,,false
4742853c-05da-11ec-ad2b-005056bb008a,2021-08-25 19:25:59.8194,2021-08-25 19:25:59.8194,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-021035,f55bd354-05d9-11ec-ac87-005056bb008a,2020-02-17,101.97,0.00,,false,0.00,2020-02-17,2020-02-13,,9896,101.97,,2,false,101.97,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-13,1,false,,false
474285e6-05da-11ec-ad2c-005056bb008a,2021-08-25 19:25:59.819417,2021-08-25 19:25:59.819417,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-020181,f55bd782-05d9-11ec-ac8c-005056bb008a,2020-02-13,690.56,0.00,,false,0.00,2020-02-17,2020-02-14,,9896,690.56,,2,false,690.56,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-14,1,false,,false
47428690-05da-11ec-ad2d-005056bb008a,2021-08-25 19:25:59.819434,2021-08-25 19:25:59.819434,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-020512,f55bddf4-05d9-11ec-ac95-005056bb008a,2020-02-14,323.00,0.00,,false,0.00,2020-02-17,2020-02-15,,9896,323.00,,2,false,323.00,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-15,1,false,,false
4742873a-05da-11ec-ad2e-005056bb008a,2021-08-25 19:25:59.819451,2021-08-25 19:25:59.819451,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-020895B,f55be02e-05d9-11ec-ac98-005056bb008a,2020-02-17,338.20,0.00,,false,0.00,2020-02-19,2020-02-17,,9896,338.20,,2,false,338.20,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-17,1,false,,false
4742880c-05da-11ec-ad2f-005056bb008a,2021-08-25 19:25:59.819472,2021-08-25 19:25:59.819472,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-020895A,f55bdec6-05d9-11ec-ac96-005056bb008a,2020-02-17,1216.44,0.00,,false,0.00,2020-02-19,2020-02-17,,9896,1216.00,,2,false,1216.44,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-17,1,false,,false
474288c0-05da-11ec-ad30-005056bb008a,2021-08-25 19:25:59.81949,2021-08-25 19:25:59.81949,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-023340,f55c0928-05d9-11ec-accd-005056bb008a,2020-02-24,74.50,0.00,,false,0.00,2020-02-26,2020-02-24,,9896,74.50,,2,false,74.50,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-24,1,false,,false
4742896a-05da-11ec-ad31-005056bb008a,2021-08-25 19:25:59.819507,2021-08-25 19:25:59.819507,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-023328,f55c09e6-05d9-11ec-acce-005056bb008a,2020-02-24,329.96,0.00,,false,0.00,2020-02-26,2020-02-24,,9896,329.96,,2,false,329.96,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-24,1,false,,false
47428a14-05da-11ec-ad32-005056bb008a,2021-08-25 19:25:59.819524,2021-08-25 19:25:59.819524,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-023490,f55c0b76-05d9-11ec-acd0-005056bb008a,2020-02-24,104.92,0.00,,false,0.00,2020-02-27,2020-02-26,,9896,104.92,,2,false,104.92,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-26,1,false,,false
47428abe-05da-11ec-ad33-005056bb008a,2021-08-25 19:25:59.819541,2021-08-25 19:25:59.819541,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-025065,f55c30a6-05d9-11ec-ace6-005056bb008a,2020-02-27,539.16,0.00,,false,0.00,2020-02-28,2020-02-27,,9896,538.96,,2,false,539.16,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-02-27,1,false,,false
47428b72-05da-11ec-ad34-005056bb008a,2021-08-25 19:25:59.819558,2021-08-25 19:25:59.819558,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-025503,f55c318c-05d9-11ec-ace7-005056bb008a,2020-02-28,197.68,0.00,,false,0.00,2020-03-03,2020-03-02,,9896,197.68,,2,false,197.68,0.00,2,3,2020-03-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-03-02,1,false,,false
47428c1c-05da-11ec-ad35-005056bb008a,2021-08-25 19:25:59.819576,2021-08-25 19:25:59.819576,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-026043B,f55c4c6c-05d9-11ec-acff-005056bb008a,2020-03-02,311.60,0.00,,false,0.00,2020-03-04,2020-03-03,,9896,311.60,,2,false,311.60,0.00,2,3,2020-04-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-03-03,1,false,,false
47428cc6-05da-11ec-ad36-005056bb008a,2021-08-25 19:25:59.819593,2021-08-25 19:25:59.819593,15c8bdba-05d9-11ec-a4c4-005056bb008a,d409b194-05d9-11ec-9e5f-005056bb008a,65-INV-026839,f5610e28-05d9-11ec-8248-005056bb008a,2020-03-03,204.60,0.00,,false,0.00,2020-03-04,2020-03-03,,9896,204.60,,2,false,204.60,0.00,2,3,2020-04-10,d409b194-05d9-11ec-9e5f-005056bb008a,false,false,2020-03-03,1,false,,false
