"id","time_created","time_updated","company_id","account_id","profit_center_id_sfk","overall_period_id","net_activity_period_1","net_activity_period_2","net_activity_period_3","net_activity_period_4","net_activity_period_5","net_activity_period_6","net_activity_period_7","net_activity_period_8","net_activity_period_9","net_activity_period_10","net_activity_period_11","net_activity_period_12","beginning_balance","closing_balance"
"bc029d94-05da-11ec-a880-005056bb008a","2021-08-25 19:29:15.69402","2021-08-25 19:29:15.69402","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","14","4",,,,,,,,,,,,,,
"bc029e02-05da-11ec-a881-005056bb008a","2021-08-25 19:29:15.694031","2021-08-25 19:29:15.694031","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","14","1","300.00","360.00",,"720.00","608.66",,"300.00",,"377.00",,"694.00","1000.00",,"4359.66"
"bc029e70-05da-11ec-a882-005056bb008a","2021-08-25 19:29:15.694041","2021-08-25 19:29:15.694041","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","15","3","400.00",,,"600.00","185.00",,"300.00","349.88",,,,,,
"bc029ed4-05da-11ec-a883-005056bb008a","2021-08-25 19:29:15.694052","2021-08-25 19:29:15.694052","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","15","2","317.50",,"784.25",,,,,"1886.53","794.22","148.92",,"843.54",,"4774.96"
"bc029f38-05da-11ec-a884-005056bb008a","2021-08-25 19:29:15.694062","2021-08-25 19:29:15.694062","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","15","4",,,,,,,,,,,,,,
"bc029f9c-05da-11ec-a885-005056bb008a","2021-08-25 19:29:15.694072","2021-08-25 19:29:15.694072","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","15","1",,,,,,,,,"377.00",,"693.84","1000.00",,"2070.84"
"bc02a00a-05da-11ec-a886-005056bb008a","2021-08-25 19:29:15.694083","2021-08-25 19:29:15.694083","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","16","3",,,,"600.00","185.00",,"264.60","349.86",,,,,,
"bc02a064-05da-11ec-a887-005056bb008a","2021-08-25 19:29:15.694092","2021-08-25 19:29:15.694092","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","16","2",,,,,,,,,,,,,,
"bc02a0c8-05da-11ec-a888-005056bb008a","2021-08-25 19:29:15.694102","2021-08-25 19:29:15.694102","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","16","4",,,,,,,,,,,,,,
"bc02a122-05da-11ec-a889-005056bb008a","2021-08-25 19:29:15.694111","2021-08-25 19:29:15.694111","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","16","1",,,,,,,,,,,,,,
"bc02a190-05da-11ec-a88a-005056bb008a","2021-08-25 19:29:15.694122","2021-08-25 19:29:15.694122","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","9000","3","1598.32","1.00",,"581.88","742.50",,"300.00","5194.88",,,,,,
"bc02a1fe-05da-11ec-a88b-005056bb008a","2021-08-25 19:29:15.694133","2021-08-25 19:29:15.694133","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","9000","2","450.00",,"2875.00",,,"3535.55",,"1777.58","794.24","148.93",,"1088.85",,"10670.15"
"bc02a262-05da-11ec-a88c-005056bb008a","2021-08-25 19:29:15.694143","2021-08-25 19:29:15.694143","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","9000","4",,,,,,,,,,,,,,
"bc02a2d0-05da-11ec-a88d-005056bb008a","2021-08-25 19:29:15.694154","2021-08-25 19:29:15.694154","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a112-05d9-11ec-a5b8-005056bb008a","9000","1",,,,"1800.00","608.68","442.25","400.00",,"359.45",,"3267.50","2500.00",,"9377.88"
"bc02a33e-05da-11ec-a88e-005056bb008a","2021-08-25 19:29:15.694165","2021-08-25 19:29:15.694165","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","1","3","54.47","473.72","59.27","539.66","100.44","709.51","145.84","585.99",,,,,,
"bc02a3d4-05da-11ec-a88f-005056bb008a","2021-08-25 19:29:15.694179","2021-08-25 19:29:15.69418","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","1","2","79.05","235.93","294.87",,"157.78","136.09","317.25","676.61","357.26","633.50","4.81","334.89",,"3228.04"
"bc02a438-05da-11ec-a890-005056bb008a","2021-08-25 19:29:15.69419","2021-08-25 19:29:15.69419","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","1","4",,,,,,,,,,,,,,
"bc02a4a6-05da-11ec-a891-005056bb008a","2021-08-25 19:29:15.694201","2021-08-25 19:29:15.694201","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","1","1","293.88","11.68","352.64","239.17","71.99","437.00","196.95","38.74","482.55","497.56","92.43","470.49",,"3185.08"
"bc02a514-05da-11ec-a892-005056bb008a","2021-08-25 19:29:15.694212","2021-08-25 19:29:15.694212","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","6","3","32.10","235.78","473.19","380.77","106.71","381.80","104.31",,,,,,,
"bc02a8d4-05da-11ec-a893-005056bb008a","2021-08-25 19:29:15.694308","2021-08-25 19:29:15.694308","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","6","2","132.08",,"468.50",,"190.84","953.45","169.31","472.39","950.25","147.12","363.78","429.48",,"4277.20"
"bc02a94c-05da-11ec-a894-005056bb008a","2021-08-25 19:29:15.694319","2021-08-25 19:29:15.694319","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","6","4",,,,,,,,,,,,,,
"bc02a9b0-05da-11ec-a895-005056bb008a","2021-08-25 19:29:15.69433","2021-08-25 19:29:15.69433","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","6","1","451.33",,"429.40","57.58",,,"178.15","69.83","782.55","69.01",,"509.05",,"2546.90"
"bc02aa1e-05da-11ec-a896-005056bb008a","2021-08-25 19:29:15.694341","2021-08-25 19:29:15.694341","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","7","3","112.19","312.61",,"274.46","427.98","134.93","219.13","50.36",,,,,,
"bc02aa96-05da-11ec-a897-005056bb008a","2021-08-25 19:29:15.694352","2021-08-25 19:29:15.694353","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","7","2","27.57","98.55","237.94","186.36","39.41","589.66","86.87","426.28","317.11","174.96","525.60","505.62",,"3215.93"
"bc02aafa-05da-11ec-a898-005056bb008a","2021-08-25 19:29:15.694363","2021-08-25 19:29:15.694363","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","7","4",,,,,,,,,,,,,,
"bc02ab68-05da-11ec-a899-005056bb008a","2021-08-25 19:29:15.694374","2021-08-25 19:29:15.694374","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","7","1","183.90","73.41","393.79","56.81","539.08","137.42","116.60","532.41","317.67","150.99","422.15","422.04",,"3346.27"
"bc02ac8a-05da-11ec-a89a-005056bb008a","2021-08-25 19:29:15.694403","2021-08-25 19:29:15.694403","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","10","3","179.99","167.50","89.99","280.62","12.87","384.76","38.05","99.24",,,,,,
"bc02ad02-05da-11ec-a89b-005056bb008a","2021-08-25 19:29:15.694415","2021-08-25 19:29:15.694415","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","10","2","216.26","83.17","354.14","66.91","124.88","295.42","19.90","420.91","177.80","675.69","8.24","141.99",,"2585.31"
"bc02ad84-05da-11ec-a89c-005056bb008a","2021-08-25 19:29:15.694428","2021-08-25 19:29:15.694428","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","10","4",,,,,,,,,,,,,,
"bc02adf2-05da-11ec-a89d-005056bb008a","2021-08-25 19:29:15.694439","2021-08-25 19:29:15.694439","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","10","1",,"89.99","200.94",,"63.77","111.39","386.85","235.72","42.91","45.57","8.06","122.01",,"1307.21"
"bc02ae88-05da-11ec-a89e-005056bb008a","2021-08-25 19:29:15.694454","2021-08-25 19:29:15.694454","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","14","3","241.99","455.96","39.40","114.96","108.34","658.12","93.09","316.66",,,,,,
"bc02aef6-05da-11ec-a89f-005056bb008a","2021-08-25 19:29:15.694465","2021-08-25 19:29:15.694465","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","14","2","206.86",,,"76.54","18.55","37.96","168.42",,"435.45","90.61","95.17","211.07",,"1340.63"
"bc02af5a-05da-11ec-a8a0-005056bb008a","2021-08-25 19:29:15.694475","2021-08-25 19:29:15.694475","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","14","4",,,,,,,,,,,,,,
"bc02afc8-05da-11ec-a8a1-005056bb008a","2021-08-25 19:29:15.694486","2021-08-25 19:29:15.694486","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","14","1",,"301.03","74.07","50.37","448.72","178.80","51.68","121.89","123.97","180.44","16.50","163.29",,"1710.76"
"bc02b02c-05da-11ec-a8a2-005056bb008a","2021-08-25 19:29:15.694496","2021-08-25 19:29:15.694496","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","15","3",,"248.17",,"246.60",,"508.05",,"27.47",,,,,,
"bc02b09a-05da-11ec-a8a3-005056bb008a","2021-08-25 19:29:15.694507","2021-08-25 19:29:15.694507","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","15","2","153.20",,"-53.47","79.99",,"149.99","35.47","115.70","142.77","240.35","30.04","111.64",,"1005.68"
"bc02b0fe-05da-11ec-a8a4-005056bb008a","2021-08-25 19:29:15.694517","2021-08-25 19:29:15.694517","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","15","4",,,,,,,,,,,,,,
"bc02b162-05da-11ec-a8a5-005056bb008a","2021-08-25 19:29:15.694527","2021-08-25 19:29:15.694527","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","15","1",,,,,,"75.25","12.25",,"299.98","79.99",,,,"467.47"
"bc02b1c6-05da-11ec-a8a6-005056bb008a","2021-08-25 19:29:15.694537","2021-08-25 19:29:15.694537","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","16","3",,,"811.54","1759.14","551.42","446.46","109.60","173.32",,,,,,
"bc02b22a-05da-11ec-a8a7-005056bb008a","2021-08-25 19:29:15.694547","2021-08-25 19:29:15.694547","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","16","2",,,,,,,,,,,,,,
"bc02b284-05da-11ec-a8a8-005056bb008a","2021-08-25 19:29:15.694556","2021-08-25 19:29:15.694556","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","16","4",,,,,,,,,,,,,,
"bc02b2de-05da-11ec-a8a9-005056bb008a","2021-08-25 19:29:15.694565","2021-08-25 19:29:15.694565","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","16","1",,,,,,,,,,,,,,
"bc02b342-05da-11ec-a8aa-005056bb008a","2021-08-25 19:29:15.694575","2021-08-25 19:29:15.694575","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","101","3",,,,,,,,,,,,,,
"bc02b39c-05da-11ec-a8ab-005056bb008a","2021-08-25 19:29:15.694584","2021-08-25 19:29:15.694584","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","101","2",,,,,,,,,,,,,,
"bc02b41e-05da-11ec-a8ac-005056bb008a","2021-08-25 19:29:15.694597","2021-08-25 19:29:15.694597","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","101","4",,,,,,,,,,,,,,
"bc02b478-05da-11ec-a8ad-005056bb008a","2021-08-25 19:29:15.694606","2021-08-25 19:29:15.694606","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","101","1",,,,,,,,,,,,,,
"bc02b4d2-05da-11ec-a8ae-005056bb008a","2021-08-25 19:29:15.694615","2021-08-25 19:29:15.694615","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","106","3",,,,,,,,,,,,,,
"bc02b536-05da-11ec-a8af-005056bb008a","2021-08-25 19:29:15.694624","2021-08-25 19:29:15.694624","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","106","2",,,,,,,,,,,,,,
"bc02b590-05da-11ec-a8b0-005056bb008a","2021-08-25 19:29:15.694634","2021-08-25 19:29:15.694634","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","106","4",,,,,,,,,,,,,,
"bc02b5ea-05da-11ec-a8b1-005056bb008a","2021-08-25 19:29:15.694643","2021-08-25 19:29:15.694643","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","106","1",,,,,,,,,,,,,,
"bc02b6a8-05da-11ec-a8b2-005056bb008a","2021-08-25 19:29:15.694662","2021-08-25 19:29:15.694662","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","9000","3","195.78",,"858.93","579.64","1131.99","395.89","-418.10","132.43",,,,,,
"bc02b716-05da-11ec-a8b3-005056bb008a","2021-08-25 19:29:15.694673","2021-08-25 19:29:15.694673","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","9000","2","-61.31","108.26","180.20","149.99","359.06","37.38",,"114.45","433.83",,"256.79","244.58",,"1823.23"
"bc02b77a-05da-11ec-a8b4-005056bb008a","2021-08-25 19:29:15.694683","2021-08-25 19:29:15.694683","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","9000","4",,,,,,,,,,,,,,
"bc02b7e8-05da-11ec-a8b5-005056bb008a","2021-08-25 19:29:15.694693","2021-08-25 19:29:15.694694","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a270-05d9-11ec-a5b9-005056bb008a","9000","1",,"41.26",,"136.80","471.52","292.56","52.17","485.04","226.40","40.73","242.31","225.76",,"2214.55"
"bc02b84c-05da-11ec-a8b6-005056bb008a","2021-08-25 19:29:15.694704","2021-08-25 19:29:15.694704","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","1","3","797.71","399.58","107.28",,"83.32","131.57","247.50","106.68",,,,,,
"bc02b8ba-05da-11ec-a8b7-005056bb008a","2021-08-25 19:29:15.694715","2021-08-25 19:29:15.694715","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","1","2","445.33","145.84","285.10","57.81","145.18","54.76","613.64","318.76","118.91","202.38","650.69","220.90",,"3259.30"
"bc02b91e-05da-11ec-a8b8-005056bb008a","2021-08-25 19:29:15.694725","2021-08-25 19:29:15.694725","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","1","4",,,,,,,,,,,,,,
"bc02b98c-05da-11ec-a8b9-005056bb008a","2021-08-25 19:29:15.694736","2021-08-25 19:29:15.694736","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","1","1","429.20","635.03","492.13","217.73","433.17","21.73","177.18","263.08","504.37","187.70","252.52","1742.50",,"5356.34"
"bc02b9f0-05da-11ec-a8ba-005056bb008a","2021-08-25 19:29:15.694746","2021-08-25 19:29:15.694746","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","6","3","719.51","409.07","831.44","50.45","19.44","146.29","37.40","88.12",,,,,,
"bc02bf7c-05da-11ec-a8bb-005056bb008a","2021-08-25 19:29:15.694888","2021-08-25 19:29:15.694888","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","6","2","624.67",,"266.24","188.83","2416.91","725.42","899.66","174.27","26.09","281.19","79.61","234.44",,"5917.33"
"bc02bff4-05da-11ec-a8bc-005056bb008a","2021-08-25 19:29:15.6949","2021-08-25 19:29:15.6949","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","6","4",,,,,,,,,,,,,,
"bc02c058-05da-11ec-a8bd-005056bb008a","2021-08-25 19:29:15.69491","2021-08-25 19:29:15.69491","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","6","1","218.00","523.55","389.00","402.58","150.40","80.09","213.80","593.72","374.53","428.18","135.06","909.64",,"4418.55"
"bc02c0c6-05da-11ec-a8be-005056bb008a","2021-08-25 19:29:15.694921","2021-08-25 19:29:15.694921","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","7","3","972.64","157.10","110.48","49.66","17.56","38.94","194.17","71.01",,,,,,
"bc02c134-05da-11ec-a8bf-005056bb008a","2021-08-25 19:29:15.694932","2021-08-25 19:29:15.694932","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","7","2","800.35",,"340.50","719.34","161.23","32.90","26.69","43.48","32.39","59.75","88.67","82.16",,"2387.46"
"bc02c198-05da-11ec-a8c0-005056bb008a","2021-08-25 19:29:15.694942","2021-08-25 19:29:15.694942","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","7","4",,,,,,,,,,,,,,
"bc02c206-05da-11ec-a8c1-005056bb008a","2021-08-25 19:29:15.694952","2021-08-25 19:29:15.694952","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","7","1","351.94","506.65","544.09","172.73","351.08","21.73",,"197.07","403.48","111.84","13.79","758.90",,"3433.30"
"bc02c26a-05da-11ec-a8c2-005056bb008a","2021-08-25 19:29:15.694963","2021-08-25 19:29:15.694963","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","10","3","363.46","133.99","98.42","24.00","128.09","101.31","313.16","70.77",,,,,,
"bc02c2d8-05da-11ec-a8c3-005056bb008a","2021-08-25 19:29:15.694974","2021-08-25 19:29:15.694974","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","10","2","528.69","114.35","130.00","20.88",,"115.10","646.16","74.28","81.20","112.30","44.00","77.42",,"1944.38"
"bc02c33c-05da-11ec-a8c4-005056bb008a","2021-08-25 19:29:15.694984","2021-08-25 19:29:15.694984","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","10","4",,,,,,,,,,,,,,
"bc02c3aa-05da-11ec-a8c5-005056bb008a","2021-08-25 19:29:15.694995","2021-08-25 19:29:15.694995","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","10","1","255.39","185.00","301.09","364.78","277.79","72.32","120.92","308.26","334.69","161.84",,"925.64",,"3307.72"
"bc02c40e-05da-11ec-a8c6-005056bb008a","2021-08-25 19:29:15.695005","2021-08-25 19:29:15.695005","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","14","3","557.75","5.50","5.05","69.24","46.27","118.77","76.73",,,,,,,
"bc02c49a-05da-11ec-a8c7-005056bb008a","2021-08-25 19:29:15.695019","2021-08-25 19:29:15.695019","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","14","2","315.68",,,"71.50","11.86",,,"82.49",,,"3.68","134.60",,"619.81"
"bc02c4fe-05da-11ec-a8c8-005056bb008a","2021-08-25 19:29:15.695029","2021-08-25 19:29:15.695029","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","14","4",,,,,,,,,,,,,,
"bc02c562-05da-11ec-a8c9-005056bb008a","2021-08-25 19:29:15.695039","2021-08-25 19:29:15.695039","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","14","1","170.32","387.83","345.72","266.34","108.49","21.72",,"185.00","248.11",,,"895.92",,"2629.45"
"bc02c5d0-05da-11ec-a8ca-005056bb008a","2021-08-25 19:29:15.69505","2021-08-25 19:29:15.69505","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","15","3","339.95","240.06","75.90","81.40","55.97","528.40","121.22","149.22",,,,,,
"bc02c634-05da-11ec-a8cb-005056bb008a","2021-08-25 19:29:15.69506","2021-08-25 19:29:15.69506","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","15","2",,,,,"149.62",,,,,"23.08","22.99","334.82",,"530.51"
"bc02c698-05da-11ec-a8cc-005056bb008a","2021-08-25 19:29:15.69507","2021-08-25 19:29:15.69507","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","15","4",,,,,,,,,,,,,,
"bc02c7a6-05da-11ec-a8cd-005056bb008a","2021-08-25 19:29:15.695097","2021-08-25 19:29:15.695097","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","15","1",,,,,,,,"316.53","248.10",,,"725.42",,"1290.05"
"bc02c814-05da-11ec-a8ce-005056bb008a","2021-08-25 19:29:15.695108","2021-08-25 19:29:15.695108","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","16","3",,,"454.03",,"41.34","253.85","747.54","82.50",,,,,,
"bc02c86e-05da-11ec-a8cf-005056bb008a","2021-08-25 19:29:15.695117","2021-08-25 19:29:15.695117","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","16","2",,,,,,,,,,,,,,
"bc02c8d2-05da-11ec-a8d0-005056bb008a","2021-08-25 19:29:15.695126","2021-08-25 19:29:15.695127","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","16","4",,,,,,,,,,,,,,
"bc02c92c-05da-11ec-a8d1-005056bb008a","2021-08-25 19:29:15.695136","2021-08-25 19:29:15.695136","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","16","1",,,,,,,,,,,,,,
"bc02c986-05da-11ec-a8d2-005056bb008a","2021-08-25 19:29:15.695145","2021-08-25 19:29:15.695145","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","9000","3",,,,,,,,,,,,,,
"bc02c9ea-05da-11ec-a8d3-005056bb008a","2021-08-25 19:29:15.695154","2021-08-25 19:29:15.695155","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","9000","2",,"41.39",,,,,,,,,,,,"41.39"
"bc02ca44-05da-11ec-a8d4-005056bb008a","2021-08-25 19:29:15.695164","2021-08-25 19:29:15.695164","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","9000","4",,,,,,,,,,,,,,
"bc02caa8-05da-11ec-a8d5-005056bb008a","2021-08-25 19:29:15.695174","2021-08-25 19:29:15.695174","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a39c-05d9-11ec-a5ba-005056bb008a","9000","1",,,,,,,"38.29",,,,,,,"38.29"
"bc02cb2a-05da-11ec-a8d6-005056bb008a","2021-08-25 19:29:15.695187","2021-08-25 19:29:15.695187","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a4b4-05d9-11ec-a5bb-005056bb008a","1","3","8.53","740.01","162.32",,"1635.95","578.70","378.25",,,,,,,
"bc02cb98-05da-11ec-a8d7-005056bb008a","2021-08-25 19:29:15.695198","2021-08-25 19:29:15.695198","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a4b4-05d9-11ec-a5bb-005056bb008a","1","2","39.45",,"38.72","93.72",,,"52.15","75.74","122.74",,"322.28","662.63",,"1407.43"
"bc02cbfc-05da-11ec-a8d8-005056bb008a","2021-08-25 19:29:15.695208","2021-08-25 19:29:15.695208","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a4b4-05d9-11ec-a5bb-005056bb008a","1","4",,,,,,,,,,,,,,
"bc02cc6a-05da-11ec-a8d9-005056bb008a","2021-08-25 19:29:15.695218","2021-08-25 19:29:15.695218","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a4b4-05d9-11ec-a5bb-005056bb008a","1","1",,"677.37",,"105.35","16.48","20.84","33.97","-42.80","15.52",,,,,"826.73"
"bc02ccce-05da-11ec-a8da-005056bb008a","2021-08-25 19:29:15.695229","2021-08-25 19:29:15.695229","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a4b4-05d9-11ec-a5bb-005056bb008a","6","3",,"825.18","827.34","295.32","1348.07","1937.72","695.53","950.08",,,,,,
"bc02cd3c-05da-11ec-a8db-005056bb008a","2021-08-25 19:29:15.69524","2021-08-25 19:29:15.69524","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a4b4-05d9-11ec-a5bb-005056bb008a","6","2","4.95",,,"8.28",,"56.25",,,"10.57","155.02","1082.70",,,"1317.77"
"bc02cda0-05da-11ec-a8dc-005056bb008a","2021-08-25 19:29:15.695249","2021-08-25 19:29:15.69525","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a4b4-05d9-11ec-a5bb-005056bb008a","6","4",,,,,,,,,,,,,,
"bc02cdfa-05da-11ec-a8dd-005056bb008a","2021-08-25 19:29:15.695259","2021-08-25 19:29:15.695259","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6a4b4-05d9-11ec-a5bb-005056bb008a","6","1",,"101.24","17.12",,,,,,"43.19",,,,,"161.55"
