"id","agreement_number","customer_id","created_at","updated_at","row_creator_id","agreement_type","ht_etl_schema"
"12711","118636","5859","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12712","118647","7499","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12713","118650","7504","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12714","118651","7504","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12715","118656","7506","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12716","118660","7507","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12717","118667","5198","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12718","118670","7508","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12719","118674","7509","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12720","118675","7509","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12721","118682","7496","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12722","118683","2819","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12723","118684","7513","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12724","118685","7514","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12725","118686","7481","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12726","118694","7475","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12727","118695","6550","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12728","118700","7517","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12729","118701","4949","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"N","public"
"12730","118704","4949","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12731","118717","2213","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12732","118720","7524","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12733","118723","4641","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12734","118724","6919","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12735","118728","7526","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12736","118729","7526","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12737","118730","3748","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12738","118731","7527","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12739","118732","6360","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12740","118733","7528","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12741","118734","2757","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12742","118737","7530","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12743","118738","3527","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12744","118739","7529","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12745","118740","7531","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12746","118741","7532","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12747","118754","7532","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12748","118755","7536","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12749","118760","7538","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12750","118761","2386","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12751","118764","7537","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12752","118765","7539","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12753","118772","7541","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12754","118775","7543","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12755","118779","7546","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12756","118780","7547","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12757","118785","7544","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12758","118793","7548","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12759","118794","4025","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12760","118803","7552","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12761","118804","7553","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12762","118805","7534","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12763","118816","7518","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12764","118817","7555","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12765","118818","7556","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12766","118821","1459","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12767","118823","7558","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12768","118826","7560","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12769","118827","7520","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12770","118828","7561","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12771","118829","7562","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12772","118830","7563","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12773","118831","7560","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12774","118832","6642","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12775","118838","7566","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12776","118839","7566","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12777","118840","7565","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12778","118845","3126","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12779","118850","7569","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12780","118853","7504","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12781","118858","5884","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12782","118861","7573","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12783","118862","5884","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12784","118863","7571","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12785","118864","7575","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12786","118867","1453","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12787","118872","6546","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12788","118878","2508","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12789","118882","2921","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"N","public"
"12790","118883","7580","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12791","118884","2921","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12792","118885","6227","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12793","118892","7584","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12794","118893","724","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12795","118894","724","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12796","118895","2997","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12797","118906","7587","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12798","118918","7592","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12799","118921","7592","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12800","118922","2363","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12801","118928","2757","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12802","118929","7591","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12803","118935","5078","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12804","118936","7597","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12805","118939","7595","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12806","118940","6756","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12807","118941","7599","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12808","118945","7603","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12809","118946","7601","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12810","118949","2532","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12811","118950","7576","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12812","118953","7605","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12813","118963","6201","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12814","118980","7614","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12815","118981","7241","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12816","118994","7599","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12817","118998","7292","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12818","119003","7609","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12819","119008","5417","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12820","119014","7622","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12821","119017","7622","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12822","119018","7397","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12823","119020","2852","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12824","119021","7625","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12825","119022","7626","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12826","119032","7627","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12827","119035","7630","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12828","119036","7631","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12829","119037","7632","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12830","119046","7634","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"N","public"
"12831","119047","839","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12832","119048","7634","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12833","119051","7572","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12834","119052","7572","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12835","119053","7635","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12836","119054","7606","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12837","119059","7637","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12838","119068","7638","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12839","119073","6445","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12840","119078","7640","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12841","119081","7642","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12842","119088","7646","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12843","119092","7649","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12844","119095","7648","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12845","119100","7650","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12846","119103","7641","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12847","119104","6022","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12848","119106","7651","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12849","119109","4671","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12850","119112","7653","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12851","119113","7654","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12852","119129","7659","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12853","119130","436","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12854","119132","7660","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12855","119133","3816","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12856","119134","7662","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12857","119137","7658","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12858","119141","2289","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12859","119142","2930","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12860","119146","7330","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12861","119151","7661","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12862","119154","7666","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12863","119156","3211","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12864","119157","7017","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12865","119158","7577","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12866","119161","7668","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12867","119175","7671","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12868","119185","7674","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12869","119186","7673","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12870","119191","7670","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12871","119197","7678","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"N","public"
"12872","119202","7678","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12873","119210","7686","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12874","119211","7685","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12875","119214","7612","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12876","119215","7612","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"N","public"
"12877","119229","7689","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12878","119230","7691","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12879","119231","2354","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12880","119240","115","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12881","119241","115","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12882","119244","6000","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12883","119245","2218","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12884","119248","7695","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12885","119249","7696","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12886","119257","1880","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12887","119258","7624","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12888","119261","7699","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12889","119266","7702","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12890","119275","7704","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12891","119278","1045","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12892","119284","7707","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12893","119287","1997","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12894","119288","3012","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12895","119291","7710","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12896","119293","7213","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12897","119302","2351","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12898","119308","3890","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12899","119313","7712","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12900","119314","7713","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12901","119315","7715","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12902","119318","7716","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12903","119323","7710","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12904","119328","7717","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12905","119329","1555","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12906","119331","2887","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12907","119332","7578","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12908","119337","2486","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12909","119341","7720","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12910","119342","7721","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12911","119346","7662","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12912","119347","456","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12913","119348","4934","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12914","119358","82","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12915","119359","7723","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12916","119360","2355","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12917","119361","3345","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12918","119364","7726","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12919","119367","2738","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"N","public"
"12920","119368","2738","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12921","119371","7728","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12922","119373","7148","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12923","119378","7731","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12924","119383","7733","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12925","119384","7734","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12926","119387","7737","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12927","119388","426","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12928","119389","426","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12929","119396","7739","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12930","119397","7740","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12931","119400","5164","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12932","119401","7742","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12933","119413","7746","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12934","119420","7748","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12935","119423","6811","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12936","119431","7751","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12937","119436","7752","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12938","119439","183","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12939","119446","7754","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12940","119453","7758","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12941","119459","251","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12942","119460","7760","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12943","119471","7762","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12944","119472","7763","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12945","119480","7767","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12946","119481","7764","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12947","119486","4126","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12948","119487","7768","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12949","119492","2519","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12950","119499","1305","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12951","119502","7773","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12952","119505","448","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12953","119508","7688","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12954","119510","82","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"N","public"
"12955","119511","1183","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12956","119512","7775","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12957","119515","7776","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12958","119517","6853","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12959","119518","6963","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12960","119519","7777","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12961","119526","7779","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"N","public"
"12962","119527","7779","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12963","119534","7783","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12964","119535","4590","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12965","119546","7787","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12966","119555","364","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12967","119561","7778","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12968","119564","5893","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12969","119569","7692","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12970","119570","4325","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12971","119575","7798","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12972","119578","7791","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12973","119587","7801","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12974","119588","7802","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12975","119589","539","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12976","119596","7721","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12977","119597","7803","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12978","119598","7804","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12979","119599","7804","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12980","119602","7806","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12981","119603","7808","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12982","119604","7809","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12983","119606","907","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12984","119612","7811","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12985","119619","7815","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12986","119628","7820","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12987","119637","4695","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12988","119641","7825","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12989","119642","7826","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12990","119643","232","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12991","119646","7828","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12992","119656","7833","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12993","119662","7832","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12994","119663","7835","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
"12995","119664","7836","2021-11-24 04:18:41.518431","2021-11-24 04:18:41.518431",,"O","public"
