"id","agreement_number","customer_id","created_at","updated_at","row_creator_id","agreement_type","ht_etl_schema"
"13902","1846510","8211","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13903","1846513","7791","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13904","1846514","7791","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13905","1846515","7791","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13906","1846518","11973","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13907","1846519","8163","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13908","1846522","11902","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13909","1846524","11655","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13910","1846525","6871","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13911","1846526","12020","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13912","1846527","12021","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13913","1846528","11959","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13914","1846530","12022","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13915","1846531","11379","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13916","1846532","12023","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13917","1846533","12023","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13918","1846534","12024","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13919","1846535","12024","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13920","1846536","12010","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13921","1846537","12025","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13922","1846538","11121","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13923","1846540","11891","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13924","1846541","12026","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13925","1846542","12027","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13926","1846545","7329","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13927","1846546","11379","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13928","1846547","5977","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13929","1846548","11857","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13930","1846549","12028","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13931","1846551","11987","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13932","1846552","11857","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13933","1846553","11624","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13934","1846554","11654","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13935","1846555","12029","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13936","1846556","10206","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13937","1846557","11766","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13938","1846558","12012","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13939","1846559","12030","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13940","1846561","9645","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13941","1846562","12031","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13942","1846564","7403","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13943","1846565","6216","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13944","1846566","10344","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13945","1846567","10344","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13946","1846568","5807","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13947","1846569","7403","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13948","1846572","11956","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13949","1846573","10823","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13950","1846575","11977","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13951","1846576","11607","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13952","1846577","9926","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13953","1846578","8571","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13954","1846580","11146","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13955","1846582","11678","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13956","1846585","8998","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13957","1846586","5849","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13958","1846587","8165","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13959","1846589","12032","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13960","1846591","12032","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13961","1846593","5616","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13962","1846594","12033","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13963","1846596","8150","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13964","1846597","9712","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13965","1846598","11379","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13966","1846600","11890","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13967","1846601","7858","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13968","1846602","12034","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13969","1846606","12035","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13970","1846607","12036","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13971","1846608","12031","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13972","1846609","12037","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13973","1846611","12038","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13974","1846612","12039","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13975","1846613","12006","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13976","1846614","11512","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13977","1846615","12040","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13978","1846616","12040","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13979","1846617","10507","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13980","1846618","12041","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13981","1846620","11637","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13982","1846621","12042","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13983","1846622","5904","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13984","1846623","10979","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13985","1846624","11967","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13986","1846626","8337","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13987","1846627","12043","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13988","1846629","12020","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13989","1846630","12044","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13990","1846631","9390","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13991","1846633","9390","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13992","1846634","10601","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13993","1846635","6535","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13994","1846636","12045","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13995","1846637","12045","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13996","1846638","8315","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13997","1846640","12046","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13998","1846641","12047","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"13999","1846642","12048","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14000","1846643","12049","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14001","1846644","12050","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14002","1846645","12051","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14003","1846647","12031","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14004","1846648","12052","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14005","1846649","12051","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14006","1846651","12053","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14007","1846652","7034","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14008","1846653","7034","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14009","1846654","9751","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14010","1846655","6309","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14011","1846657","11857","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14012","1846658","11512","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14013","1846659","7329","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14014","1846660","12054","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14015","1846661","11436","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14016","1846662","12047","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14017","1846663","12055","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14018","1846664","10344","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14019","1846665","9574","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14020","1846666","12049","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14021","1846667","12056","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14022","1846668","12035","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14023","1846669","10507","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14024","1846670","11574","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14025","1846671","11574","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14026","1846672","12057","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14027","1846676","12058","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14028","1846678","12035","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14029","1846680","12059","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14030","1846681","11668","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14031","1846682","12060","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14032","1846683","11400","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14033","1846685","12062","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14034","1846686","12063","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14035","1846687","12064","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14036","1846688","12065","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14037","1846689","11418","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14038","1846690","12001","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14039","1846691","12066","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14040","1846695","12067","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14041","1846696","12020","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14042","1846697","10764","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14043","1846699","11411","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14044","1846700","11993","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14045","1846702","6871","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14046","1846704","12031","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14047","1846705","12069","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14048","1846707","12068","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14049","1846708","11488","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14050","1846709","6265","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14051","1846711","11663","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14052","1846713","12070","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14053","1846714","11198","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14054","1846716","10934","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14055","1846717","10934","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14056","1846719","10228","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14057","1846721","9857","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14058","1846722","12071","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14059","1846724","9828","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14060","1846725","10027","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14061","1846727","10027","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14062","1846729","12061","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14063","1846730","9787","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14064","1846733","7191","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14065","1846736","10979","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14066","1846738","11857","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14067","1846739","12072","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14068","1846740","8235","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14069","1846743","12035","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14070","1846745","7791","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14071","1846747","12073","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14072","1846749","12074","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14073","1846751","10911","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14074","1846752","10507","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14075","1846753","11998","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14076","1846755","12075","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14077","1846756","12076","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14078","1846757","10942","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14079","1846758","12024","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14080","1846760","12045","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14081","1846761","11454","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14082","1846762","12077","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14083","1846763","9866","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14084","1846766","12078","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14085","1846767","12068","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14086","1846769","12079","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14087","1846770","12079","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14088","1846771","12080","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14089","1846772","12081","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14090","1846773","10958","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14091","1846775","12082","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14092","1846776","12083","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14093","1846777","9390","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14094","1846778","12084","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14095","1846779","12085","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14096","1846780","12103","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14097","1846781","9240","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14098","1846782","11912","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14099","1846783","12086","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14100","1846792","12086","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14101","1846794","12086","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14102","1846797","11439","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14103","1846798","5667","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14104","1846799","11753","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14105","1846800","11753","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14106","1846801","12087","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14107","1846802","12088","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14108","1846803","11924","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14109","1846804","12089","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14110","1846806","10205","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14111","1846807","12090","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14112","1846809","12035","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14113","1846811","9294","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14114","1846812","11193","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14115","1846816","11194","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14116","1846819","11028","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14117","1846820","7403","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14118","1846822","12091","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14119","1846824","12092","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14120","1846825","11436","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14121","1846826","11339","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14122","1846827","11769","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14123","1846829","12094","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14124","1846831","11993","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14125","1846832","9182","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14126","1846833","12095","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14127","1846834","12096","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14128","1846837","9917","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14129","1846839","12097","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14130","1846840","12098","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14131","1846841","12099","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14132","1846842","10937","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14133","1846846","8150","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14134","1846847","7191","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14135","1846849","10472","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14136","1846850","12016","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14137","1846851","12100","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14138","1846852","12101","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14139","1846853","9845","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14140","1846854","10228","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14141","1846855","11371","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14142","1846857","8372","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14143","1846864","12031","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14144","1846865","12102","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14145","1846866","12102","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14146","1846867","9702","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14147","1846868","12093","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14148","1846870","12103","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14149","1846871","12103","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14150","1846872","12103","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14151","1846875","12103","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14152","1846876","12103","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14153","1846880","12103","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14154","1846881","9664","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14155","1846882","12104","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14156","1846884","9556","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14157","1846885","12080","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14158","1846887","12105","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14159","1846888","11799","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14160","1846889","11441","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14161","1846891","12106","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14162","1846893","11912","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14163","1846895","11912","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14164","1846896","12107","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14165","1846897","12107","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14166","1846898","9866","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14167","1846899","8372","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14168","1846900","6747","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14169","1846902","12108","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14170","1846905","12108","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14171","1846911","12109","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14172","1846912","12038","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14173","1846913","11884","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14174","1846914","11233","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14175","1846917","6535","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14176","1846920","7801","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14177","1846922","12110","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14178","1846923","10911","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14179","1846924","12111","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
"14180","1846925","12112","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"O","public"
